"code","number"
"086101",50
"086101",51
"086101",52
"086101",53
"086101",54
"086101",55
"086101",56
"086101",57
"086101",58
"086101",59
"086101",60
"086101",61
"086101",62
"086101",63
"086101",64
"086101",65
"086101",66
"086101",67
"086101",68
"086201",1
"086201",2
"086201",3
"086201",4
"086201",5
"086201",6
"086201",7
"086201",8
"086201",9
"086201",10
"086201",11
"086201",12
"086201",13
"086201",14
"086201",15
"086201",16
"086201",17
"086201",18
"086201",19
"086201",20
"086201",21
"086201",22
"086201",23
"086201",24
"086201",25
"086201",26
"086201",27
"086201",28
"086201",29
"086201",30
"086201",31
"086201",32
"086201",33
"086201",34
"086201",35
"086201",36
"086201",37
"086201",38
"086201",39
"086201",40
"086201",41
"086201",42
"086201",43
"086201",44
"086201",45
"086201",46
"086201",47
"086201",48
"086201",49
"086201",50
"086201",51
"086201",52
"086201",53
"086201",54
"086201",55
"086201",56
"086201",57
"086201",58
"086201",59
"086201",60
"086201",61
"086201",62
"086201",63
"086201",64
"086201",65
"086201",66
"086201",67
"086201",68
"086201",69
"086201",70
"086201",71
"086201",72
"086201",73
"086201",74
"086201",75
"086201",76
"086201",77
"100101",1
"100101",2
"100101",3
"100101",4
"100101",5
"100101",6
"100101",7
"100101",8
"100101",9
"100101",10
"100101",11
"100101",12
"100101",13
"100101",14
"100101",15
"100101",16
"100101",17
"100101",18
"100101",19
"100101",20
"100101",21
"100101",22
"100101",23
"100101",24
"100101",25
"100101",26
"100101",27
"100101",28
"100102",1
"100102",2
"100102",3
"100102",4
"100102",5
"100102",6
"100102",7
"100102",8
"100102",9
"100103",1
"100103",2
"100103",3
"100103",4
"100103",5
"100103",6
"100104",1
"100104",2
"100104",3
"100104",4
"100104",5
"100104",6
"100104",7
"100105",1
"100105",2
"100105",3
"100105",4
"100105",5
"100106",1
"100106",2
"100106",3
"100106",4
"100106",5
"100106",6
"100107",1
"100107",2
"100107",3
"100107",4
"100107",5
"100107",6
"100107",7
"100108",1
"100108",2
"100108",3
"100108",4
"100108",5
"100108",6
"100108",7
"100108",8
"100108",9
"100108",10
"100108",11
"100201",1
"100201",2
"100201",3
"100201",4
"100201",5
"100201",6
"100201",7
"100201",8
"100201",9
"100201",10
"100201",11
"100201",12
"100201",13
"100201",14
"100201",15
"100201",16
"100201",17
"100201",18
"100201",19
"100201",20
"100201",21
"100201",22
"100201",23
"100201",24
"100201",25
"100201",26
"100201",27
"100201",28
"100201",29
"100202",1
"100202",2
"100202",3
"100202",4
"100202",5
"100202",6
"100202",7
"100203",1
"100203",2
"100203",3
"100203",4
"100204",1
"100204",2
"100204",3
"100204",4
"100204",5
"100204",6
"100204",7
"100204",8
"100204",9
"100204",10
"100205",1
"100205",2
"100205",3
"100205",4
"100206",1
"100206",2
"100206",3
"100206",4
"100206",5
"100206",6
"100206",7
"100206",8
"100206",9
"100206",10
"100207",1
"100207",2
"100207",3
"100208",1
"100208",2
"100208",3
"100208",4
"100209",1
"100209",2
"100210",1
"100210",2
"100210",3
"100210",4
"100211",1
"100211",2
"100211",3
"100211",4
"100211",5
"100211",6
"100211",7
"100211",8
"100211",9
"100301",1
"100301",2
"100301",3
"100301",4
"100301",5
"100301",6
"100301",7
"100301",8
"100302",1
"100302",2
"100302",3
"100302",4
"100302",5
"100302",6
"100302",7
"100302",8
"100302",9
"100302",10
"100302",11
"100302",12
"100302",13
"100302",14
"100302",15
"100302",16
"100302",17
"100302",18
"100302",19
"100302",20
"100302",21
"100302",22
"100302",23
"100303",1
"100303",2
"100303",3
"100303",4
"100303",5
"100303",6
"100303",7
"100303",8
"100303",9
"100303",10
"100303",11
"100303",12
"100303",13
"100303",14
"100303",15
"100303",16
"100304",1
"100304",2
"100304",3
"100304",4
"100304",5
"100304",6
"100304",7
"100304",8
"100305",1
"100305",2
"100305",3
"100305",4
"100305",5
"100401",1
"100401",2
"100401",3
"100401",4
"100401",5
"100401",6
"100401",7
"100401",8
"100401",9
"100401",10
"100401",11
"100401",12
"100402",1
"100402",2
"100403",1
"100403",2
"100403",3
"100403",4
"100403",5
"100403",6
"100404",1
"100404",2
"100404",3
"100404",4
"100404",5
"100404",6
"100404",7
"100405",1
"100405",2
"100405",3
"100405",4
"100405",5
"100405",6
"100405",7
"100405",8
"100405",9
"100406",1
"100406",2
"100406",3
"100406",4
"100406",5
"100406",6
"100406",7
"100406",8
"100407",1
"100407",2
"100407",3
"100407",4
"100408",1
"100408",2
"100408",3
"100408",4
"100408",5
"100501",1
"100501",2
"100501",3
"100501",4
"100501",5
"100501",6
"100501",7
"100501",8
"100501",9
"100501",10
"100501",11
"100501",12
"100501",13
"100501",14
"100501",15
"100501",16
"100501",17
"100501",18
"100501",19
"100501",20
"100501",21
"100501",22
"100501",23
"100502",1
"100502",2
"100502",3
"100502",4
"100502",5
"100502",6
"100502",7
"100502",8
"100503",1
"100503",2
"100503",3
"100504",1
"100504",2
"100504",3
"100504",4
"100504",5
"100504",6
"100504",7
"100504",8
"100505",1
"100505",2
"100505",3
"100505",4
"100506",1
"100506",2
"100506",3
"100506",4
"100507",1
"100507",2
"100507",3
"100507",4
"100507",5
"100507",6
"100507",7
"100507",8
"100508",1
"100508",2
"100508",3
"100508",4
"100508",5
"100508",6
"100508",7
"100508",8
"100508",9
"100509",1
"100509",2
"100509",3
"100509",4
"100509",5
"100509",6
"100509",7
"100509",8
"100510",1
"100510",2
"100510",3
"100510",4
"100510",5
"100510",6
"100602",1
"100602",2
"100602",3
"100602",4
"100602",5
"100602",6
"100602",7
"100602",8
"100602",9
"100602",10
"100602",11
"100602",12
"100602",13
"100602",14
"100602",15
"100602",16
"100602",17
"100603",1
"100603",2
"100603",3
"100603",4
"100603",5
"100603",6
"100603",7
"100607",1
"100607",2
"100607",3
"100607",4
"100607",5
"100607",6
"100607",7
"100607",8
"100607",9
"100607",10
"100607",11
"100607",12
"100607",13
"100607",14
"100607",15
"100607",16
"100607",17
"100607",18
"100607",19
"100607",20
"100607",21
"100607",22
"100607",23
"100607",24
"100607",25
"100607",26
"100608",1
"100608",2
"100608",3
"100608",4
"100608",5
"100608",6
"100610",1
"100610",2
"100610",3
"100610",4
"100610",5
"100610",6
"100610",7
"100610",8
"100610",9
"100611",1
"100611",2
"100611",3
"100611",4
"100611",5
"100611",6
"100611",7
"100611",8
"100611",9
"100611",10
"100611",11
"100611",12
"100611",13
"100611",14
"100611",15
"100611",16
"100611",17
"100611",18
"100611",19
"100611",20
"100611",21
"100611",22
"100701",1
"100701",2
"100701",3
"100701",4
"100701",5
"100701",6
"100701",7
"100701",8
"100702",1
"100702",2
"100702",3
"100702",4
"100702",5
"100702",6
"100702",7
"100702",8
"100702",9
"100702",10
"100702",11
"100702",12
"100702",13
"100702",14
"100702",15
"100702",16
"100702",17
"100703",1
"100703",2
"100703",3
"100703",4
"100704",1
"100704",2
"100704",3
"100704",4
"100704",5
"100704",6
"100704",7
"100704",8
"100704",9
"100704",10
"100704",11
"100704",12
"100704",13
"100704",14
"100704",15
"100704",16
"100704",17
"100704",18
"100704",19
"100704",20
"100704",21
"100704",22
"100704",23
"100704",24
"100704",25
"100704",26
"100704",27
"100704",28
"100704",29
"100704",30
"100704",31
"100704",32
"100705",1
"100705",2
"100705",3
"100705",4
"100706",1
"100706",2
"100706",3
"100706",4
"100707",1
"100707",2
"100707",3
"100707",4
"100707",5
"100707",6
"100707",7
"100707",8
"100707",9
"100707",10
"100707",11
"100708",1
"100708",2
"100708",3
"100708",4
"100708",5
"100708",6
"100708",7
"100708",8
"100708",9
"100708",10
"100708",11
"100708",12
"100801",1
"100801",2
"100801",3
"100801",4
"100801",5
"100801",6
"100801",7
"100801",8
"100801",9
"100801",10
"100801",11
"100801",12
"100801",13
"100802",1
"100802",2
"100802",3
"100802",4
"100802",5
"100802",6
"100802",7
"100802",8
"100802",9
"100802",10
"100802",11
"100802",12
"100802",13
"100802",14
"100802",15
"100802",16
"100802",17
"100802",18
"100802",19
"100802",20
"100802",21
"100802",22
"100802",23
"100802",24
"100802",25
"100802",26
"100802",27
"100802",28
"100802",29
"100803",1
"100803",2
"100803",3
"100803",4
"100803",5
"100804",1
"100804",2
"100804",3
"100804",4
"100804",5
"100804",6
"100805",1
"100805",2
"100805",3
"100805",4
"100805",5
"100805",6
"100805",7
"100806",1
"100806",2
"100806",3
"100806",4
"100806",5
"100806",6
"100806",7
"100807",1
"100807",2
"100807",3
"100807",4
"100807",5
"100901",1
"100901",2
"100901",3
"100901",4
"100901",5
"100901",6
"100901",7
"100901",8
"100902",1
"100902",2
"100902",3
"100903",1
"100903",2
"100903",3
"100903",4
"100904",1
"100904",2
"100904",3
"100904",4
"100904",5
"100904",6
"100904",7
"100904",8
"100904",9
"100905",1
"100905",2
"100905",3
"100905",4
"100905",5
"100905",6
"100905",7
"100906",1
"100906",2
"100906",3
"100906",4
"100907",1
"100907",2
"100907",3
"100907",4
"100908",1
"100908",2
"100908",3
"100908",4
"100908",5
"101001",1
"101001",2
"101001",3
"101001",4
"101001",5
"101001",6
"101002",1
"101002",2
"101002",3
"101002",4
"101002",5
"101002",6
"101003",1
"101003",2
"101003",3
"101003",4
"101003",5
"101003",6
"101003",7
"101003",8
"101003",9
"101003",10
"101004",1
"101004",2
"101004",3
"101004",4
"101004",5
"101004",6
"101005",1
"101005",2
"101005",3
"101005",4
"101006",1
"101006",2
"101006",3
"101006",4
"101006",5
"101006",6
"101006",7
"101006",8
"101006",9
"101006",10
"101007",1
"101007",2
"101007",3
"101007",4
"101008",1
"101008",2
"101008",3
"101008",4
"101008",5
"101008",6
"101008",7
"101008",8
"101008",9
"101008",10
"101009",1
"101009",2
"101009",3
"101009",4
"101009",5
"101009",6
"101009",7
"101009",8
"101009",9
"101009",10
"101009",11
"101009",12
"101009",13
"101010",1
"101010",2
"101010",3
"101010",4
"101010",5
"101010",6
"101010",7
"101010",8
"101010",9
"101010",10
"101010",11
"101010",12
"101011",1
"101011",2
"101011",3
"101011",4
"101011",5
"101011",6
"101011",7
"101011",8
"101011",9
"101011",10
"101011",11
"101011",12
"101101",1
"101101",2
"101101",3
"101101",4
"101101",5
"101102",1
"101102",2
"101102",3
"101102",4
"101102",5
"101103",1
"101103",2
"101103",3
"101103",4
"101103",5
"101103",6
"101103",7
"101103",8
"101103",9
"101103",10
"101103",11
"101103",12
"101103",13
"101103",14
"101103",15
"101103",16
"101103",17
"101103",18
"101103",19
"101103",20
"101103",21
"101104",1
"101104",2
"101104",3
"101104",4
"101104",5
"101104",6
"101104",7
"101104",8
"101105",1
"101105",2
"101105",3
"101105",4
"101105",5
"101105",6
"101105",7
"101105",8
"101105",9
"101105",10
"101106",1
"101106",2
"101106",3
"101106",4
"101106",5
"101106",6
"101201",1
"101201",2
"101201",3
"101201",4
"101201",5
"101201",6
"101201",7
"101201",8
"101201",9
"101201",10
"101201",11
"101201",12
"101201",13
"101201",14
"101201",15
"101201",16
"101201",17
"101201",18
"101201",19
"101201",20
"101201",21
"101201",22
"101201",23
"101201",24
"101202",1
"101202",2
"101202",3
"101202",4
"101203",1
"101203",2
"101203",3
"101203",4
"101203",5
"101203",6
"101203",7
"101204",1
"101204",2
"101204",3
"101204",4
"101204",5
"101204",6
"101204",7
"101205",1
"101205",2
"101205",3
"101205",4
"101205",5
"101205",6
"101205",7
"101206",1
"101206",2
"101206",3
"101206",4
"101206",5
"101207",1
"101207",2
"101207",3
"101207",4
"101207",5
"101207",6
"101207",7
"101208",1
"101208",2
"101208",3
"101208",4
"101208",5
"101208",6
"101208",7
"101209",1
"101209",2
"101209",3
"101209",4
"101209",5
"101210",1
"101210",2
"101210",3
"101210",4
"101210",5
"101210",6
"101210",7
"101211",1
"101211",2
"101211",3
"101211",4
"101211",5
"101211",6
"101211",7
"101212",1
"101212",2
"101212",3
"101212",4
"101212",5
"101212",6
"101212",7
"101213",1
"101213",2
"101213",3
"101213",4
"101213",5
"101213",6
"101213",7
"101214",1
"101214",2
"101214",3
"101214",4
"101214",5
"101214",6
"101301",1
"101301",2
"101301",3
"101301",4
"101301",5
"101301",6
"101301",7
"101301",8
"101301",9
"101302",1
"101302",2
"101302",3
"101302",4
"101302",5
"101302",6
"101302",7
"101302",8
"101302",9
"101302",10
"101302",11
"101302",12
"101303",1
"101303",2
"101303",3
"101303",4
"101303",5
"101304",1
"101304",2
"101304",3
"101304",4
"101304",5
"101304",6
"101305",1
"101305",2
"101306",1
"101306",2
"101306",3
"101306",4
"101401",1
"101401",2
"101401",3
"101401",4
"101401",5
"101401",6
"101401",7
"101401",8
"101401",9
"101401",10
"101401",11
"101401",12
"101401",13
"101401",14
"101401",15
"101401",16
"101401",17
"101401",18
"101401",19
"101401",20
"101401",21
"101401",22
"101401",23
"101401",24
"101401",25
"101401",26
"101401",27
"101401",28
"101402",1
"101402",2
"101402",3
"101402",4
"101402",5
"101402",6
"101402",7
"101402",8
"101402",9
"101402",10
"101402",11
"101402",12
"101403",1
"101403",2
"101403",3
"101403",4
"101404",1
"101404",2
"101404",3
"101404",4
"101404",5
"101405",1
"101405",2
"101405",3
"101405",4
"101405",5
"101405",6
"101405",7
"101405",8
"101405",9
"101405",10
"101406",1
"101406",2
"101406",3
"101406",4
"101406",5
"101406",6
"101406",7
"101407",1
"101407",2
"101407",3
"101407",4
"101407",5
"101408",1
"101408",2
"101408",3
"101408",4
"101408",5
"101408",6
"101408",7
"101408",8
"101409",1
"101409",2
"101409",3
"101409",4
"101409",5
"101409",6
"101409",7
"101409",8
"101409",9
"101409",10
"101409",11
"101409",12
"101410",1
"101410",2
"101410",3
"101410",4
"101411",1
"101411",2
"101411",3
"101411",4
"101411",5
"101411",6
"101411",7
"101501",1
"101501",2
"101501",3
"101501",4
"101501",5
"101502",1
"101502",2
"101502",3
"101502",4
"101503",1
"101503",2
"101504",1
"101504",2
"101504",3
"101504",4
"101504",5
"101505",1
"101505",2
"101505",3
"101506",1
"101506",2
"101506",3
"101506",4
"101506",5
"101506",6
"101507",1
"101507",2
"101507",3
"101507",4
"101508",1
"101508",2
"101508",3
"101508",4
"101508",5
"101508",6
"101508",7
"101508",8
"101508",9
"101509",1
"101509",2
"101509",3
"101509",4
"101601",1
"101601",2
"101601",3
"101601",4
"101601",5
"101601",6
"101601",7
"101601",8
"101601",9
"101601",10
"101601",11
"101601",12
"101601",13
"101601",14
"101601",15
"101601",16
"101601",17
"101601",18
"101601",19
"101601",20
"101601",21
"101601",22
"101601",23
"101601",24
"101601",25
"101601",26
"101601",27
"101601",28
"101602",1
"101602",2
"101602",3
"101602",4
"101603",1
"101603",2
"101603",3
"101604",1
"101604",2
"101604",3
"101604",4
"101605",1
"101605",2
"101605",3
"101605",4
"101606",1
"101606",2
"101606",3
"101606",4
"101606",5
"101606",6
"101606",7
"101606",8
"101606",9
"101606",10
"101607",1
"101607",2
"101607",3
"101607",4
"101607",5
"101607",6
"101608",1
"101608",2
"101608",3
"101608",4
"101609",1
"101609",2
"101609",3
"101609",4
"101609",5
"101609",6
"101609",7
"101609",8
"101609",9
"101609",10
"101609",11
"101609",12
"101609",13
"101610",1
"101610",2
"101610",3
"101610",4
"101610",5
"101610",6
"101610",7
"101610",8
"101610",9
"101610",10
"101611",1
"101611",2
"101611",3
"101611",4
"101611",5
"101701",1
"101701",2
"101701",3
"101701",4
"101701",5
"101701",6
"101701",7
"101701",8
"101702",1
"101702",2
"101702",3
"101702",4
"101702",5
"101702",6
"101703",1
"101703",2
"101703",3
"101703",4
"101703",5
"101703",6
"101704",1
"101704",2
"101704",3
"101704",4
"101704",5
"101704",6
"101705",1
"101705",2
"101705",3
"101705",4
"101705",5
"101705",6
"101706",1
"101706",2
"101706",3
"101706",4
"101706",5
"101706",6
"101706",7
"101707",1
"101707",2
"101707",3
"101707",4
"101707",5
"101707",6
"101707",7
"101707",8
"101707",9
"101708",1
"101708",2
"101708",3
"101708",4
"101709",1
"101709",2
"101709",3
"101709",4
"101709",5
"101709",6
"101709",7
"101709",8
"101709",9
"101709",10
"101709",11
"101709",12
"101709",13
"101709",14
"101709",15
"101709",16
"101709",17
"101709",18
"101709",19
"101709",20
"101709",21
"101709",22
"101709",23
"101709",24
"101709",25
"101709",26
"101709",27
"101710",1
"101710",2
"101710",3
"101710",4
"101710",5
"101710",6
"101710",7
"101710",8
"101801",1
"101801",2
"101801",3
"101801",4
"101802",1
"101802",2
"101802",3
"101802",4
"101803",1
"101803",2
"101803",3
"101803",4
"101803",5
"101803",6
"101803",7
"101803",8
"101804",1
"101804",2
"101804",3
"101804",4
"101804",5
"101804",6
"101805",1
"101805",2
"101805",3
"101805",4
"101805",5
"101806",1
"101806",2
"101806",3
"101806",4
"101806",5
"101807",1
"101807",2
"101807",3
"101807",4
"101807",5
"101807",6
"101807",7
"101807",8
"101807",9
"101807",10
"101807",11
"101807",12
"101807",13
"101901",1
"101901",2
"101901",3
"101901",4
"101901",5
"101901",6
"101901",7
"101901",8
"101901",9
"101901",10
"101901",11
"101901",12
"101901",13
"101901",14
"101901",15
"101901",16
"101901",17
"101901",18
"101901",19
"101901",20
"101901",21
"101901",22
"101901",23
"101902",1
"101902",2
"101902",3
"101902",4
"101902",5
"101902",6
"101902",7
"101902",8
"101903",1
"101903",2
"101903",3
"101903",4
"101903",5
"101904",1
"101904",2
"101904",3
"101904",4
"101904",5
"101904",6
"101904",7
"102001",1
"102001",2
"102001",3
"102001",4
"102001",5
"102001",6
"102001",7
"102001",8
"102001",9
"102001",10
"102001",11
"102001",12
"102002",1
"102002",2
"102002",3
"102002",4
"102002",5
"102002",6
"102002",7
"102002",8
"102002",9
"102002",10
"102002",11
"102002",12
"102002",13
"102002",14
"102002",15
"102002",16
"102003",1
"102003",2
"102003",3
"102003",4
"102003",5
"102003",6
"102003",7
"102003",8
"102003",9
"102003",10
"102003",11
"102003",12
"102003",13
"102003",14
"102003",15
"102003",16
"102003",17
"102003",18
"102003",19
"102003",20
"102003",21
"102003",22
"102003",23
"102003",24
"102003",25
"102003",26
"102003",27
"102003",28
"102003",29
"102003",30
"102003",31
"102003",32
"102003",33
"102003",34
"102003",35
"102003",36
"102003",37
"102003",38
"102003",39
"102003",40
"102003",41
"102003",42
"102004",1
"102004",2
"102004",3
"102004",4
"102004",5
"102004",6
"102004",7
"102004",8
"102004",9
"102004",10
"102004",11
"102004",12
"102004",13
"102004",14
"102004",15
"102004",16
"102004",17
"102005",1
"102005",2
"102005",3
"102005",4
"102005",5
"102005",6
"102006",1
"102006",2
"102006",3
"102006",4
"102006",5
"102006",6
"102006",7
"102007",1
"102007",2
"102007",3
"102007",4
"102007",5
"102007",6
"102007",7
"102007",8
"102007",9
"102008",1
"102008",2
"102008",3
"102008",4
"102008",5
"102008",6
"102008",7
"102008",8
"102008",9
"102008",10
"102008",11
"102008",12
"102008",13
"102008",14
"102008",15
"102008",16
"102009",1
"102009",2
"102009",3
"102009",4
"102009",5
"102009",6
"102009",7
"102009",8
"102009",9
"102009",10
"102101",1
"102101",2
"102101",3
"102101",4
"102101",5
"102101",6
"102101",7
"102101",8
"102101",9
"102102",1
"102102",2
"102102",3
"102102",4
"102102",5
"102102",6
"102102",7
"102102",8
"102102",9
"102102",10
"102103",1
"102103",2
"102103",3
"102103",4
"102103",5
"102103",6
"102103",7
"102103",8
"102103",9
"102104",1
"102104",2
"102104",3
"102104",4
"102104",5
"102104",6
"102104",7
"102104",8
"102104",9
"102104",10
"102105",1
"102105",2
"102105",3
"102105",4
"102105",5
"102105",6
"102105",7
"106101",1
"106101",2
"106101",3
"106101",4
"106101",5
